artist,album,track_name,track_id,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Cluster
Amon Amarth,Once Sent From The Golden Hall,The Dragons' Flight Across The Waves,5bj5Nqllm7WhFPQ18yQX65,3.15e-06,0.23600000000000002,0.993,8,-5.335,1,0.205,0.00117,0.134,0.0357,150.32,273800,4,1
Amon Amarth,Twilight Of The Thunder God,Free Will Sacrifice,0FLN9WgDBztKtKNv0oeprJ,4.49e-05,0.389,0.991,4,-5.155,1,0.0667,0.106,0.184,0.385,171.072,248747,4,1
Amon Amarth,With Oden On Our Side,Runes To My Memory,1kevNQF47RA24IRdyfwZO3,5.25e-05,0.479,0.99,7,-3.5780000000000003,1,0.0936,0.0854,0.332,0.0373,125.98899999999999,272693,4,1
Amon Amarth,Vs The World,Versus The World,4KlPO9wu9t2FE66Qr4XXdu,1.88e-06,0.449,0.978,3,-4.418,0,0.18100000000000002,0.792,0.0853,0.0753,131.96,321347,4,1
Amon Amarth,Surtur Rising,Slaves of Fear,1zaDy2wLDma4FKMrTBaM5K,2.18e-05,0.32799999999999996,0.982,11,-5.737,1,0.0763,0.00315,0.304,0.21100000000000002,196.01,265067,4,1
Infant Annihilator,The Elysian Grandeval Galèriarch,Unholy Gravebirth,16A8guDmx9hibgSPEWSMzs,0.00021400000000000002,0.183,0.9890000000000001,6,-3.8810000000000002,1,0.406,0.9059999999999999,0.317,0.0397,87.47399999999999,288085,4,1
Infant Annihilator,The Elysian Grandeval Galèriarch,Crucifilth,5ltUIsUC0ELJaIyjymCvgd,2.7899999999999997e-05,0.21600000000000003,0.966,3,-2.386,0,0.198,0.899,0.425,0.23600000000000002,93.06700000000001,295030,3,1
Infant Annihilator,The Elysian Grandeval Galèriarch,Motherless Miscarriage,5JV4pZybHQbHJIVMqhA9Ef,0.00592,0.271,0.882,0,-5.1080000000000005,1,0.24100000000000002,0.0302,0.87,0.114,92.22200000000001,138316,3,1
Infant Annihilator,The Elysian Grandeval Galèriarch,"Baptised, Bastardised, Sodomised.",2nRZanRtKsZk20bGoqpvHf,5.16e-06,0.292,0.961,1,-2.909,0,0.13,0.932,0.185,0.147,155.114,263442,5,1
Infant Annihilator,The Elysian Grandeval Galèriarch,"Behold the Kingdom of the Wretched Undying (feat. Tyler Shelton, Bryan Long, Dillon Becker & Chris Whited)",1hFsJwTXIH0tRg0oX0xkdu,3.28e-05,0.19399999999999998,0.972,1,-3.0380000000000003,0,0.342,0.47600000000000003,0.0732,0.11699999999999999,78.484,1060186,4,1
Infant Annihilator,The Elysian Grandeval Galèriarch,Soil the Stillborn,4vWB3h09KFwuS62Ex7NllR,7.94e-06,0.23600000000000002,0.981,6,-2.635,1,0.299,0.8740000000000001,0.325,0.134,160.114,239696,4,1
Infant Annihilator,The Elysian Grandeval Galèriarch,Paedophilic Ultimatum,6XLxcX45sefSal05DPgmNt,5.7700000000000007e-05,0.324,0.838,1,-4.611000000000001,0,0.11900000000000001,0.835,0.0879,0.14300000000000002,65.718,70416,4,1
Infant Annihilator,The Elysian Grandeval Galèriarch,Neutered in Utero,2Uk5xmMtDbZB2PlDRel3Yy,1.7199999999999998e-05,0.276,0.968,11,-3.0789999999999997,0,0.341,0.9229999999999999,0.6629999999999999,0.0654,117.777,286570,4,1
Infant Annihilator,The Elysian Grandeval Galèriarch,Pelt of Innocent Flesh,7fcXZ483JrBaulUMlqDmRf,3.6700000000000004e-05,0.27899999999999997,0.98,11,-2.7110000000000003,1,0.253,0.857,0.0915,0.10400000000000001,119.662,424911,4,1
Infant Annihilator,The Elysian Grandeval Galèriarch,Blasphemian,3fKeB6lVdwe6rUT2mnLo08,0.000407,0.17600000000000002,0.953,10,-3.418,0,0.314,0.8340000000000001,0.08800000000000001,0.0395,80.476,444705,4,1
Infant Annihilator,The Elysian Grandeval Galèriarch,Neonatalimpalionecrophiliation,6sI9Zd5P0aL0dENCcmWqcu,0.000122,0.0,0.5660000000000001,4,-3.2939999999999996,1,0.0,0.8959999999999999,0.17800000000000002,0.0,0.0,11811,0,1
Dying Fetus,Panic Amongst the Herd - Single,Panic Amongst the Herd,0T7Lu42vVjKtw2emJhtFwX,0.00313,0.33299999999999996,0.938,6,-6.851,0,0.18,0.703,0.436,0.384,117.391,198750,4,1
Kataklysm,Serenity in fire,The Ambassador of Pain,1kZTvSAi3W9VMjUOZHHbUK,9.740000000000001e-05,0.493,0.948,7,-3.389,1,0.215,0.01,0.10099999999999999,0.139,108.025,153707,3,1
Analepsy,Atrocities from Beyond,Apocalyptic Premonition,0zaoWmsdB5KOk66yrQl6BF,3.15e-05,0.51,0.988,6,-4.151,1,0.128,0.758,0.355,0.18,140.033,205603,4,1
Dying Fetus,Wrong One to Fuck With,Reveling in the Abyss,4umNSf3NGg6UO5Vtahq8eV,0.0052,0.327,0.956,6,-6.229,0,0.141,0.8079999999999999,0.311,0.429,120.227,389500,4,1
Dying Fetus,Wrong One to Fuck With,Seething with Disdain,0fOWiq3wEx8bkg06iDNe4F,0.00108,0.34,0.9390000000000001,2,-6.055,1,0.0863,0.813,0.18,0.63,115.89,333000,4,1
Until We Die,Before the Decay of Time (Deluxe Edition),Distorting of Perception,0dtO8YqN51tcJosKgU8Z0Q,0.000168,0.406,0.9359999999999999,2,-4.564,0,0.11,0.242,0.062,0.251,139.922,180872,4,1
Cytotoxin,Gamaggeddon,Radiatus Generis,0ymes871MrfmYBpcms6sFi,8.37e-06,0.28,0.9570000000000001,1,-3.622,1,0.0835,0.903,0.22699999999999998,0.259,132.502,255320,4,1
Broken Hope,Mutilated and Assimilated,Mutilated and Assimilated,01omnjyGXUeLD32W7VMxpD,5.5100000000000004e-05,0.209,0.951,2,-7.528,1,0.195,0.9109999999999999,0.161,0.0891,91.384,211151,4,1
The Black Dahlia Murder,Nightbringers,Widowmaker,77ZxhaxW6hMrhNDMCM3YOX,9.45e-06,0.43200000000000005,0.983,0,-5.3629999999999995,1,0.111,0.0529,0.0932,0.0747,105.037,201213,3,1
The Black Dahlia Murder,Nightbringers,"Of God and Serpent, Of Spectre and Snake",4vydK9AtCXzT5OsOecR7Jd,2.84e-06,0.44299999999999995,0.995,7,-4.758,1,0.16,0.00468,0.358,0.0522,111.96700000000001,229253,4,1
The Black Dahlia Murder,Nightbringers,Matriarch,2MFc3B3KOfeNQFsvAZuJIM,6.28e-06,0.502,0.997,1,-4.361000000000001,1,0.139,0.157,0.35200000000000004,0.222,120.01899999999999,204013,4,1
The Black Dahlia Murder,Nightbringers,Nightbringers,2lR3REI1dq2Q64d9yeaaGN,5.99e-06,0.44799999999999995,0.977,10,-4.325,0,0.0797,0.0041600000000000005,0.24,0.121,97.583,215707,4,1
The Black Dahlia Murder,Nightbringers,Jars,6QrXguWSD4roT6zZhYbu3T,2.93e-06,0.43700000000000006,0.9940000000000001,7,-4.0680000000000005,1,0.174,0.479,0.0653,0.0998,110.075,217320,4,1
The Black Dahlia Murder,Nightbringers,Kings of the Nightworld,4jKO9bRVCZpXy66xFeKBzP,5.3e-06,0.341,0.988,8,-3.9160000000000004,1,0.10400000000000001,0.26899999999999996,0.305,0.361,169.97299999999998,193467,4,1
The Black Dahlia Murder,Nightbringers,As Good as Dead,4viyIXxGiBHGVB92z8XXUV,1.77e-06,0.42200000000000004,0.993,0,-3.895,1,0.0937,0.047,0.299,0.105,100.046,214947,4,1
The Black Dahlia Murder,Nightbringers,The Lonely Deceased,3WWTDcORoILuQZ4HBSWe7i,1.06e-05,0.20600000000000002,0.983,5,-5.132000000000001,0,0.163,0.147,0.261,0.0671,180.14700000000002,306347,3,1
Cannibal Grandpa,Septum Signa Inferno,Kingdom Under Your Feet (feat. Jose Manuel Tts),09Yp7DXFsNIT250hNrhsJC,0.00016999999999999999,0.205,0.871,1,-6.584,1,0.109,0.8390000000000001,0.381,0.27899999999999997,199.78599999999997,256482,3,1
Fleshmeadow,Umbra,A Vexing Mural,6C1BSJGLc68bCQGmIwvI0I,3.86e-05,0.484,0.922,5,-5.565,1,0.0904,0.856,0.494,0.0723,121.525,316045,4,1
Six Feet Under,Death Rituals,Seed Of Filth,1o7lwSoH4RuByrlxTgj7qB,0.0071400000000000005,0.425,0.8370000000000001,7,-5.825,1,0.0337,0.721,0.084,0.525,95.006,297613,4,1
Acranius,When Mutation Becomes Homicidal,Life Sustainment To Continue Mutilation,2RAtlv93O7sJcoDSklh9WM,5.02e-06,0.28,0.8420000000000001,5,-4.652,1,0.107,0.9009999999999999,0.0963,0.359,154.389,196613,3,1
Children Of Bodom,I Worship Chaos,I Worship Chaos,1TkMTWXNGHQO6LdEYlAl64,5.36e-05,0.33399999999999996,0.978,3,-5.801,0,0.0671,9.1e-06,0.7759999999999999,0.612,188.033,219933,4,1
Austrian Death Machine,Total Brutal,"If It Bleeds, We Can Kill It",4NjOzjILlsFb7hJaZjVvAg,6.14e-05,0.504,0.938,9,-3.945,1,0.0676,0.00267,0.145,0.258,94.77799999999999,222707,4,1
Austrian Death Machine,Double Brutal,"I Need Your Clothes, Your Boots, and Your Motorcycle (from Terminator 2)",2RXOrb3pYET3xKjTNjDEdl,3.91e-05,0.33799999999999997,0.972,6,-4.1,1,0.162,3.3100000000000005e-05,0.293,0.52,90.93700000000001,233747,4,1
Skulldrain,Hatred Rising,White Phosphorus Bombings,2vC9lymFNz11WC2wdFWlwT,2.38e-06,0.449,0.966,2,-5.09,1,0.0785,0.00643,0.345,0.276,139.90200000000002,204438,4,1
Destruction,Thrash Anthems,Curse the Gods,0ptyB7zQ0J1uqein1X1E8I,1.68e-06,0.299,0.991,7,-3.0610000000000004,1,0.0889,0.659,0.0745,0.503,102.99799999999999,316453,4,1
Autopsy,Shitfun,Charred Remains,51bldDSed9m6Raj2BtRePR,2.02e-06,0.217,0.905,2,-8.619,1,0.0607,0.449,0.2,0.23199999999999998,110.31,220333,4,1
Mayhem,Esoteric Warfare,Watchers,09WTaYjud5bJgKFGWEPlmn,0.00173,0.381,0.9670000000000001,6,-6.305,0,0.0882,0.519,0.387,0.11900000000000001,124.97200000000001,379147,4,1
Deserted Fear,The Carnage,The Carnage,1vXJJNYhzZSl88bcBtPHp6,6.87e-06,0.414,0.9440000000000001,11,-5.716,0,0.0557,0.6940000000000001,0.155,0.26,160.056,232800,4,1
Black Therapy,"In the Embrace of Sorrow, I Smile",Stabbed,3bOhqGo8LZoZPnniBQyrEJ,2.6300000000000002e-05,0.217,0.991,8,-3.343,1,0.126,0.0132,0.389,0.0741,195.062,258000,3,1
The Black Dahlia Murder,Ritual,A Shrine to Madness,0VEk1PEMmFPb0dwoAK30sk,0.00025,0.449,0.9470000000000001,7,-6.928999999999999,1,0.265,0.225,0.18,0.0379,112.462,280973,3,1
The Black Dahlia Murder,Ritual,Malenchantments of the Necrosphere,5Pa7ItkLWxDeVejuXWwW4A,0.00106,0.581,0.935,7,-5.482,1,0.0652,0.10800000000000001,0.187,0.306,95.00200000000001,258093,4,1
Era of Discord,Terra Imperium,Our Misconception,5lgLPhrOQRDZIVCLj4W3JG,0.00625,0.292,0.9790000000000001,6,-5.07,1,0.259,0.818,0.1,0.122,142.645,347387,4,1
Cenotaph,Perverse Dehumanized Dysfunctions,Rancid Gluttonous Morbid Obesity,1uqTgkgdbf9Lf0f2b0lmcc,0.00011899999999999999,0.43700000000000006,0.9990000000000001,1,-3.574,1,0.21,0.9470000000000001,0.23399999999999999,0.0384,114.99700000000001,221615,4,1
Beheaded,Beast Incarnate,Beast Incarnate,798S53q8plGkyCIl4ENu2O,3.58e-06,0.40399999999999997,0.925,9,-4.565,1,0.0764,0.0361,0.287,0.152,102.546,261947,3,1
Putridity,Degenerating Anthropophagical Euphoria,Cannibalistic Postclimax Flesh Consumption,4QI6fHxTBSTDPss3YfAswW,1.28e-05,0.39799999999999996,0.935,11,-4.457,0,0.16899999999999998,0.873,0.693,0.429,139.955,158174,4,1
Suffocation,Suffocation,Bind Torture Kill,7tMOs3uYmMQ10qz5fL4Aly,9.15e-06,0.38299999999999995,0.993,11,-6.09,1,0.153,0.308,0.11800000000000001,0.16899999999999998,107.087,343533,4,1
Lamb of God,Hourglass - Volume I - The Underground Years,Black Label,56Wlof9w3EInKlBhJSbdBY,2.7899999999999997e-05,0.293,0.9540000000000001,2,-5.582000000000001,1,0.0744,0.7290000000000001,0.314,0.32,158.238,292133,3,1
Logistic Slaughter,Corrosive Ethics,Cathartic Killing,1VmnZlKAkKeddTWSlcWoC7,0.00139,0.262,0.983,1,-1.858,1,0.22699999999999998,0.737,0.34600000000000003,0.134,152.546,190624,4,1
Logistic Slaughter,Corrosive Ethics,A Horrendous Epiphany,2WLXb4jxPqmFsrWmRJVQSg,0.0045,0.32899999999999996,0.961,11,-2.086,0,0.166,0.7070000000000001,0.138,0.295,106.15700000000001,168547,3,1
Logistic Slaughter,Corrosive Ethics,Inherently Vile,6yiufa9AoYMX0WjKGIFnrY,0.00663,0.307,0.941,0,-2.742,1,0.18,0.821,0.35100000000000003,0.0995,135.969,291584,4,1
Narcotic Wasteland,Delirium Tremens,Introspective Nightmares,3QqeLRO41T26FZHC5dOa9b,3.75e-06,0.523,0.894,0,-5.025,1,0.0533,0.807,0.182,0.16,120.764,296764,3,1
Devourment,Conceived in Sewage,Fifty Ton War Machine,5CpAAbNdJ5CCyryja611TF,0.00020800000000000001,0.23399999999999999,0.963,1,-5.5089999999999995,1,0.174,0.861,0.0837,0.183,174.99099999999999,256867,4,1
Septic Congestion,Souls to Consume,Necrotize Tissue to Evovle Mutation,7qE6uezNUABHj1oPuMOD76,1.29e-05,0.196,0.9540000000000001,10,-4.819,0,0.127,0.8420000000000001,0.18899999999999997,0.257,179.9,283301,4,1
In Reverence,The Selected Breed,Jahiliah,5O0RsTbZqqHOgJGqtoiZkd,0.0007700000000000001,0.42,0.982,4,-8.123,1,0.0988,0.127,0.107,0.0357,100.01299999999999,259776,4,1
Pyaemia,Cerebral Cereal,Impaled on Stakes,5YtijXw6d7UeFPlnGxgVvP,0.00197,0.31,0.823,10,-10.668,0,0.0588,0.948,0.162,0.318,127.28399999999999,281653,4,1
Incantation,Onward To Golgotha,Devoured Death,0pgOBcrcBjvgTVQVyW2azU,0.0365,0.147,0.888,1,-7.072,1,0.0792,0.9690000000000001,0.47700000000000004,0.244,172.864,139467,4,1
Incantation,Onward To Golgotha,Blasphemous Cremation,6W5acYDSA5ewskna9UNBxD,0.00827,0.11199999999999999,0.9059999999999999,1,-6.954,1,0.0784,0.9159999999999999,0.5489999999999999,0.249,170.05700000000002,264360,3,1
Incantation,Profane Nexus,Muse,2KXy8qUuV7xyVfx3zNfV4a,4.39e-06,0.175,0.9470000000000001,1,-6.254,1,0.0878,0.83,0.126,0.0635,150.034,311348,3,1
Tragacanth,The Journey of a Man,Bargaining: Will You Answer Me?,2VaHdEdfYMhCVphxwcWwqk,4.01e-05,0.485,0.9470000000000001,1,-8.897,1,0.0724,0.564,0.10300000000000001,0.043,119.969,276456,4,1
Gojira,The Way of all Flesh,ESOTERIC SURGERY,70W08GzuWzxIGe8sC1Noso,7.35e-05,0.289,0.9690000000000001,0,-4.551,0,0.12300000000000001,0.121,0.11,0.0385,95.641,344747,4,1
Gojira,The Way of all Flesh,ADORATION FOR NONE (feat. Randy Blythe),4yhOLVAclff5xbgGCLNQ48,2.3800000000000003e-05,0.191,0.955,8,-4.25,1,0.11800000000000001,0.000328,0.336,0.121,83.574,379800,4,1
Annihilist,Vol. 1,Against the Wall,0i0JeSzPF9kOuORr1bwQ7H,7.7e-05,0.474,0.975,0,-4.365,0,0.14300000000000002,0.038,0.33299999999999996,0.109,134.958,365333,4,1
Annihilist,Vol. 1,Solace in Suffering,17o1X4GgL6tb6ZKK6idrdQ,4.55e-05,0.551,0.9490000000000001,0,-3.108,0,0.0453,0.833,0.115,0.18,123.015,409268,4,1
Annihilist,Vol. 1,Sink,0t6IP5OxFPhathZBQYgThN,0.000341,0.498,0.9840000000000001,8,-3.054,1,0.155,0.106,0.13699999999999998,0.11800000000000001,127.04899999999999,323683,4,1
Annihilist,Vol. 1,Prevail,7p2tJvMJrQ4oggXIJwni7s,6.2e-05,0.511,0.966,1,-3.446,1,0.0995,0.0249,0.484,0.11699999999999999,127.02,392598,4,1
Annihilist,Vol. 1,Echoes,26RJU4csbrxS4nOYqiANj5,0.981,0.336,0.0998,3,-21.596999999999998,1,0.0357,0.902,0.125,0.0692,71.873,105637,4,1
Annihilist,Vol. 1,Embers,7FBw2dxKoQUyrQdJsfUuuO,0.00156,0.278,0.9690000000000001,0,-4.013,0,0.191,0.0185,0.354,0.0587,132.756,488615,4,1
Avatar,Hail The Apocalypse,Bloody Angel,3xLQP5vMUPyqBtppqthe6s,0.00372,0.428,0.848,11,-6.9879999999999995,0,0.046,0.0305,0.111,0.228,90.95,364653,4,1
Avatar,The Black Waltz,Paint Me Red,39QV4taXCllNOzIk1Movek,2.25e-05,0.474,0.963,2,-3.241,1,0.0603,0.0172,0.0283,0.319,155.015,267040,4,1
The Black Dahlia Murder,Verminous,Verminous,5L00SssgkYwcf0kpeTglvW,2.7699999999999996e-05,0.503,0.943,1,-7.367999999999999,1,0.156,0.86,0.8059999999999999,0.19899999999999998,115.02,229808,4,1
Lamb of God,Lamb of God,Memento Mori,1flcnqrtVKsluQXLEPfGJW,0.000151,0.317,0.985,2,-4.588,1,0.10099999999999999,0.789,0.127,0.0483,123.008,348100,4,1
Lamb of God,Lamb of God,Checkmate,3xu91T5DMRDq72pDQU2tfN,3.6700000000000004e-05,0.523,0.9940000000000001,2,-3.593,1,0.0716,0.35600000000000004,0.25,0.115,119.959,270508,4,1
Lamb of God,Lamb of God,Gears,15ecKqctCOhp8NBpoTVruA,1.1400000000000001e-05,0.517,0.997,2,-3.063,1,0.10800000000000001,0.705,0.304,0.127,134.993,235111,4,1
Lamb of God,Lamb of God,Reality Bath,1SaBfSeh8ifi4ru9X1rn7h,4.91e-05,0.401,0.986,2,-3.8310000000000004,1,0.32799999999999996,0.563,0.0868,0.122,199.947,272484,4,1
Lamb of God,Lamb of God,New Colossal Hate,5gwLD4lyU1WoYjJXtNRqBM,1.07e-05,0.377,0.995,2,-3.221,1,0.235,0.74,0.301,0.14800000000000002,199.97799999999998,270746,3,1
Lamb of God,Lamb of God,Resurrection Man,520RXauS1LLY6sTUUOO7h4,1.7100000000000002e-05,0.336,0.977,7,-3.998,1,0.15,0.514,0.0937,0.10400000000000001,130.048,299557,4,1
Lamb of God,Lamb of God,Poison Dream (feat. Jamey Jasta),7nknbs4ejcGymtTLD4pC7K,4.31e-05,0.499,0.993,2,-2.773,1,0.0745,0.332,0.41,0.237,110.835,297714,4,1
Lamb of God,Lamb of God,Routes (feat. Chuck Billy),49PYxhy4lKsoKzEqIeS3xM,2.14e-05,0.385,0.988,2,-2.966,1,0.11199999999999999,0.727,0.0332,0.359,180.067,184002,4,1
Lamb of God,Lamb of God,Bloodshot Eyes,0gPIlwRwezfkH1B5J2zDoT,2.33e-05,0.54,0.991,7,-3.115,1,0.0704,0.00329,0.337,0.18899999999999997,116.012,237009,4,1
Lamb of God,Lamb of God,On The Hook,5PH3Hn7n5CEXdCffmPCvUZ,2.65e-05,0.444,0.997,2,-3.097,1,0.132,0.7659999999999999,0.257,0.0454,110.991,270469,4,1
The Black Dahlia Murder,Verminous,Godlessly,1gjtjNTLDpK3cWq8TgoYqA,3.12e-06,0.5,0.977,1,-6.809,0,0.132,0.866,0.0982,0.12,124.124,207991,4,1
The Black Dahlia Murder,Verminous,Removal of the Oaken Stake,5NIJXJ2zyBv1btCzyStkWy,5.57e-06,0.396,0.9690000000000001,8,-6.9110000000000005,0,0.0953,0.897,0.153,0.18,89.382,265801,4,1
The Black Dahlia Murder,Verminous,Child of Night,54ZeB4NihIJugTgT3ZWcpj,3.26e-05,0.22399999999999998,0.972,4,-7.148,1,0.14800000000000002,0.6809999999999999,0.0496,0.19699999999999998,155.007,217901,3,1
The Black Dahlia Murder,Verminous,Sunless Empire,5YD0yWOfFxFkUu8yrmwJJd,2.1600000000000003e-05,0.45299999999999996,0.955,1,-6.765,1,0.0686,0.20600000000000002,0.0683,0.146,91.531,237495,4,1
The Black Dahlia Murder,Verminous,The Leather Apron's Scorn,39YKGM5pmpO7ZoaOoIdk3z,1.06e-05,0.213,0.981,1,-7.345,1,0.136,0.682,0.5670000000000001,0.139,150.415,213773,4,1
The Black Dahlia Murder,Verminous,How Very Dead,718pUFNu5hfot2TONlQkd7,5.9e-06,0.262,0.9670000000000001,1,-6.361000000000001,1,0.13,0.131,0.0724,0.187,115.565,187396,4,1
The Black Dahlia Murder,Verminous,The Wereworm's Feast,3yqqwCHkKIutBGtAh28Kpi,4.42e-06,0.259,0.9470000000000001,0,-6.899,1,0.0685,0.9209999999999999,0.235,0.42700000000000005,171.703,275949,4,1
The Black Dahlia Murder,Verminous,A Womb in Dark Chrysalis (Interlude),4k0wN8SEU229X6QemoWYOG,0.892,0.41700000000000004,0.191,0,-16.284000000000002,0,0.0363,0.743,0.177,0.151,101.17,48003,1,1
The Black Dahlia Murder,Verminous,Dawn of Rats,4l5RuqvAmgg9V6V7brHrar,2.82e-06,0.41600000000000004,0.9520000000000001,5,-7.372000000000001,0,0.0904,0.0145,0.13,0.1,118.936,275973,3,1
Sitting Duck,Wonderland Chapter 1,Be Kind,11nqw7Ax8rcIIeLI4rjpvS,0.785,0.657,0.124,3,-20.733,1,0.0276,0.7709999999999999,0.0954,0.083,140.0,138857,4,2
Various Artists,Lazy Sunday,Stray,4XaeYKGQIEPmlz2oYACbcQ,0.8640000000000001,0.5479999999999999,0.248,6,-16.301,1,0.0386,0.915,0.105,0.0904,139.947,126862,4,2
Chiccote's Beats,Illusion,Back,3wYZ0J5uNgIJMYLcSTCtO3,0.875,0.612,0.113,0,-17.914,1,0.0342,0.88,0.0722,0.136,80.008,144000,4,2
Various Artists,1 Am. Study Session,Drops,0bBffewTK0oyCriEnYSbHY,0.73,0.688,0.336,6,-12.530999999999999,1,0.177,0.882,0.134,0.311,83.065,122892,4,2
Chris Mazuera,Perspective,First Snow,518qBWnxXBWHe7oYoVR6RA,0.945,0.611,0.1,2,-23.194000000000003,1,0.0449,0.935,0.0784,0.19699999999999998,103.9,175385,4,2
Various Artists,Lazy Sunday,Quilted Dreams,36mNaqxxmYvscr4cdrC5vy,0.884,0.682,0.165,5,-11.136,1,0.102,0.903,0.129,0.27399999999999997,144.111,121250,4,2
Jhove,Before You Go,If Only You Knew,7xmHPwtWRIleQIAM5vQURY,0.857,0.7170000000000001,0.1,1,-17.464000000000002,1,0.0535,0.951,0.0946,0.203,136.012,157941,4,2
Various Artists,3 Am. Study Session,Crescent,1pPfEi9IdQLrt2eqYkyo1y,0.632,0.684,0.275,4,-19.099,0,0.0491,0.9540000000000001,0.0767,0.0379,120.053,220000,4,2
eugenio izzi,Feel Free To Imagine,Get Lost In The Mind's Ocean,2cnBpaZVhZAuMKWHCyckhO,0.91,0.8140000000000001,0.136,0,-15.627,1,0.0894,0.9620000000000001,0.111,0.203,133.989,146866,4,2
ENRA,Tomorrows That Follow,Tomorrows That Follow,1pMpplr5zNfs47xTiIEVyW,0.45399999999999996,0.603,0.228,3,-15.237,1,0.0416,0.8640000000000001,0.314,0.237,79.949,108070,4,2
Chris Mazuera,Perspective,"Giving, Not Taking",4elFAtcRs6jScW6Fyc0dSS,0.53,0.769,0.32,5,-13.314,0,0.111,0.5,0.0847,0.461,73.016,184110,4,2
Mila Coolness,Silent River,Far Away,0R1BXxdZMw2wnrm6OcXx6s,0.9329999999999999,0.502,0.14300000000000002,11,-26.551,1,0.036000000000000004,0.9059999999999999,0.106,0.16899999999999998,80.082,159000,1,2
Various Artists,2 Am. Study Session,In Passing,1m7dIu65R93XCHNL5I7ugs,0.7759999999999999,0.547,0.257,5,-16.185,1,0.0503,0.9059999999999999,0.11699999999999999,0.0856,152.002,170526,4,2
Various Artists,3 Am. Study Session,Sheets,2oHyqMTdHrxHEMr1IepXV7,0.594,0.767,0.08199999999999999,9,-13.005,0,0.0722,0.89,0.0604,0.249,80.056,120038,4,2
Various Artists,3 Am. Study Session,Weightless,5ZJNPYJvyv9kL2AtRwnY0G,0.919,0.672,0.306,9,-7.006,1,0.0288,0.9209999999999999,0.105,0.20600000000000002,140.101,136286,4,2
eugenio izzi,Feel Free To Imagine,Climb The Roof To Breathe Better,13wyYO75TKYp27ZN2J9HEb,0.9440000000000001,0.635,0.0664,7,-15.527000000000001,0,0.0395,0.93,0.11900000000000001,0.429,145.971,138082,4,2
Laffey,Summer Nights,Moonlight,2ZNhC4mJMn64VHkwuZkoQx,0.9229999999999999,0.763,0.294,11,-11.798,1,0.0639,0.9279999999999999,0.0982,0.132,99.99799999999999,134981,4,2
Pandrezz,Relief,Deserved Rest,539QeZzK7P9xtQfn8aXgBX,0.452,0.573,0.0953,10,-17.755,1,0.107,0.6459999999999999,0.0975,0.039,64.234,162187,4,2
Pandrezz,Relief,When She Sleeps,1wx1YMTIVZ8cQYJDeszLSd,0.763,0.613,0.0675,9,-18.804000000000002,0,0.0369,0.867,0.0922,0.107,106.014,179009,4,2
Kanisan,A Way of Existing,A Meditation,4oSn2W0GSpYhMMAFKswa4L,0.9159999999999999,0.655,0.079,11,-17.653,0,0.0276,0.831,0.0718,0.166,103.944,92399,4,2
brillion.,Bedtime Stories Pt. 2,Cradle,4ditOLMbGYge1HhSjBvRE4,0.43200000000000005,0.723,0.33299999999999996,2,-11.402999999999999,1,0.149,0.887,0.0807,0.257,158.042,197468,4,2
S N U G,Moonglow,Blankets,31gCkc19CbQiFK1ikFW2fs,0.9309999999999999,0.664,0.41,0,-12.981,1,0.0251,0.857,0.115,0.0399,96.98899999999999,178157,4,2
xander.,Cabin Fever,Missing You,2Pxpn2uJqNW2miVdWryFY5,0.0014199999999999998,0.583,0.29100000000000004,9,-17.428,1,0.0611,0.261,0.04,0.192,88.971,188764,4,2
Dontcry,Odyssey,Decay,2zz172fPHIV9uzcwHTCA10,0.127,0.852,0.174,1,-11.231,1,0.426,0.905,0.124,0.583,80.046,145164,4,2
Sitting Duck,Wonderland Chapter 1,Slow Mornings,2GfEADLRSFExSLqIhDLQ25,0.871,0.727,0.0847,2,-20.258,1,0.0533,0.816,0.0875,0.363,130.014,144000,4,2
dryhope,Contrasts,First Light,0UuMBm6nCC5YoyobNgW54i,0.71,0.868,0.111,5,-14.03,0,0.271,0.95,0.107,0.511,140.125,123287,1,2
Dontcry,Jiro Dreams,Sashimi,1ER5CxMsKicKfSoVJyRi79,0.612,0.753,0.22699999999999998,2,-11.0,1,0.114,0.8490000000000001,0.109,0.214,82.01899999999999,96220,4,2
Various Artists,Lazy Sunday,Mmmm,2cp3xfiYmcaQufk5ipRT4S,0.9129999999999999,0.595,0.344,2,-13.672,1,0.0365,0.88,0.418,0.212,85.321,142500,5,2
No Spirit,Memories We Made,Memories We Made,0QqusGKX2WdoIrVNbU2xwS,0.961,0.364,0.161,1,-17.278,1,0.034,0.878,0.10099999999999999,0.0824,115.50399999999999,227532,3,2
Kupla,Life Forms,Weightless,4qslrKrUAJklf98A3Ik2Q2,0.825,0.5710000000000001,0.256,11,-12.564,1,0.0827,0.244,0.204,0.365,90.03,174380,4,2
Kupla,Life Forms,Purple Vision,7murAWWK27piC9AvGVOWNv,0.898,0.47,0.444,9,-13.387,0,0.215,0.9159999999999999,0.109,0.45899999999999996,96.15700000000001,156206,5,2
Flitz&Suppe,Yokai,Tanuki,10yNtqLGeJYXm40lNku4AQ,0.682,0.484,0.22699999999999998,1,-11.785,0,0.055999999999999994,0.541,0.121,0.10300000000000001,161.32399999999998,144000,4,2
